date_dt,city_code,district_code,dwell,flow_in,flow_out
20170524,b3c8b069178a302d4c82a2b8a6e933ad,5f5e648d22de4bc322a5d68b4c76091e,3.88,135.208,134.968
20170524,1ac1ad6a1df647efde9facd8fec2b113,6fa3e73c1aa1a7d7a2c4dc1bf467fa92,0.824,34.232,34.376
20170524,405554280de489942b8381ade6c66383,8eb61cfd38c1443ec59f485ba919fda9,0.612,37.212,37.344
20170524,95c6f8337845d400bfbfd55744282d36,16e591d1ac432c66ba2ed2bd91be9bba,1.112,66.196,66.04
20170524,1ac1ad6a1df647efde9facd8fec2b113,148d1f8d7f973fb5c86f276760bf6aab,2.704,131.452,131.256
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,a2efa3422ea6621b3b3340a5fbd86b51,2.572,119.212,119.344
20170524,7fa83705d62bf66da7fe18cb44257d7f,68f32e80348a1a12951df45b13dba619,11.58,542.92,544.632
20170524,8c1aea0122f82f9f2cd312a90e970f67,e601418b84b77286928e15537b61df6a,1.08,60.712,60.516
20170524,0ae011769ad316b0bb0aec3297f89b81,b0233a782ed2ba05234081a25670ff5e,0.736,42.88,42.836
20170524,8c1aea0122f82f9f2cd312a90e970f67,04076fd994169d704fc220617d392d1b,1.152,69.088,68.616
20170524,8bae54c9c7edfa7bb84b21afba062ccc,59aeab817c7bb1f26cf7e31f34b72e2e,1.356,75.688,75.764
20170524,fc69f34eb64da220cc406f2eff37b7fc,98cf13eb09ccb91d6a466cadd23440cd,0.5,25.036,24.72
20170524,8c1aea0122f82f9f2cd312a90e970f67,d5a11638a8f2a007e4bcd0381cc1df91,1.424,61.128,60.856
20170524,405554280de489942b8381ade6c66383,3f6ee79f8f1f82b12c94e9c6bf4378fa,0.94,40.6,40.672
20170524,8bae54c9c7edfa7bb84b21afba062ccc,57d7fd53b1c340684f4e030bc6f2eb73,1.048,42.78,42.828
20170524,405554280de489942b8381ade6c66383,046865d29b26ffb532911b11b7c38bbe,1.24,62.828,62.796
20170524,405554280de489942b8381ade6c66383,7fb4bd68d38bf9274d92be052f6ba957,1.204,57.552,57.444
20170524,918ad085e92781fc8a0a626ba0954cf2,282f8c685fd1ceae6a5e71ed502929bb,0.204,6.596,6.492
20170524,0ae011769ad316b0bb0aec3297f89b81,ce43671e2f14642ae700179f4974900f,0.924,46.384,46.264
20170524,fc69f34eb64da220cc406f2eff37b7fc,cfb3ce0e5993d6963c256a3347a60968,1.16,50.772,50.94
20170524,8c1aea0122f82f9f2cd312a90e970f67,4247a6619d25223741baffaecfce78c6,0.772,33.036,33.224
20170524,b3c8b069178a302d4c82a2b8a6e933ad,f8e4b208421a4b25cf1acda4694deeb1,1.24,59.584,59.972
20170524,0ae011769ad316b0bb0aec3297f89b81,1ee792b0e8a4692d66e60f8d7beee5fe,1.812,87.728,87.928
20170524,fc69f34eb64da220cc406f2eff37b7fc,777d079b7a42595e6564c916c5a27074,1.936,95.448,95.608
20170524,7fa83705d62bf66da7fe18cb44257d7f,a6b30743d5c0702aedbf02fd71d94b2e,15.428,980.052,980.408
20170524,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.18,50.06,50.268
20170524,8bae54c9c7edfa7bb84b21afba062ccc,4cdf32ea57493ea508c5b5fa9bb0c3a4,1.052,35.268,34.976
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,6824292067e7aa9da2afb11f80eded64,1.596,60.572,60.7
20170524,8bae54c9c7edfa7bb84b21afba062ccc,7fd683ff9a9d7bb73bac7f86b0a81f15,1.3,62.948,63.1
20170524,88189ecd25139bf39248756732b672c6,18d53f51045010c6500856c6ff6644d6,1.864,75.032,75.104
20170524,b3c8b069178a302d4c82a2b8a6e933ad,b0b15c66bcce23fbec7284377aca8d76,25.428,1660.86,1662.172
20170524,fc69f34eb64da220cc406f2eff37b7fc,0f051b4639ef334ccc4d9de848931be8,0.264,7.856,7.784
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,f2ffabfdcd711ac1050fbfceb12b3f17,1.108,52.288,52.408
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,32b373c56a06dbee11da154380176f88,1.008,42.528,42.544
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,230c4799da99f96569463114b85789d8,1.396,58.648,58.388
20170524,0ae011769ad316b0bb0aec3297f89b81,61662c2542a64a7a3abe5ca2ea9beb4c,1.672,92.596,92.088
20170524,0ae011769ad316b0bb0aec3297f89b81,23bacd9149538aaa4fc57c0f0f2df54c,2.784,135.736,136.0
20170524,7fa83705d62bf66da7fe18cb44257d7f,1ef529f277ea2c3b8cfe810a349c2218,18.184,855.932,859.656
20170524,fc69f34eb64da220cc406f2eff37b7fc,727b0d925a45ee3206a5921395dc8b2f,0.38,17.556,17.764
20170524,8bae54c9c7edfa7bb84b21afba062ccc,e3ec54d322bb97795df4920d3a2d0ceb,4.904,241.088,239.936
20170524,7fa83705d62bf66da7fe18cb44257d7f,eb532ce7b7d9578d3b08704d42a2b52e,2.084,96.86,96.94319999999999
20170524,b3c8b069178a302d4c82a2b8a6e933ad,26015bebd69c7280b2bdf87126d99884,1.936,73.876,74.428
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,f362eee4ffd563b894684a825de1beb1,1.684,81.928,82.068
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,04492833bfd5856f3caf26ab761b8f9c,1.984,99.756,100.204
20170524,7fa83705d62bf66da7fe18cb44257d7f,ab0e7e9018474cd1a9839aeaf17e4ded,4.644,225.428,225.132
20170524,0ae011769ad316b0bb0aec3297f89b81,c383696d3b5d62198a8dc62df586ce65,0.524,19.576,19.596
20170524,fc69f34eb64da220cc406f2eff37b7fc,e8401926caf18478cdf360db380fdd7c,1.34,53.836,53.768
20170524,8c1aea0122f82f9f2cd312a90e970f67,b77fee7be3b0ead954ee9c26aca0418f,0.496,29.804,29.716
20170524,405554280de489942b8381ade6c66383,083c16b54cf53bdb3c8f5c9768638b5a,0.888,44.188,44.304
20170524,405554280de489942b8381ade6c66383,bebd7093d3f6d8eff0add2f9fae437ba,1.44,75.876,76.212
20170524,88189ecd25139bf39248756732b672c6,8000a31727b2d8109b27e55d66d7d01a,1.392,56.148,55.664
20170524,7fa83705d62bf66da7fe18cb44257d7f,3fbe58d62ffc2971b0ed4441d23a3c42,2.0,84.048,83.712
20170524,95c6f8337845d400bfbfd55744282d36,b93b1d4f10c5d823667aa498a8a42d61,1.096,48.576,48.604
20170524,1ac1ad6a1df647efde9facd8fec2b113,cff6c1ae99d6cdbf27bb2a8bb1b276fc,0.752,35.384,35.3
20170524,b3c8b069178a302d4c82a2b8a6e933ad,8559d346a45588cdf091fb923e4a574d,36.04,1095.1,1095.272
20170524,fc69f34eb64da220cc406f2eff37b7fc,5999aae22f33d69f58a84f81bcaf42d7,0.2,8.916,9.208
20170524,8c1aea0122f82f9f2cd312a90e970f67,88f0d06cd5baef85376e0c5aec9e6717,1.328,63.968,63.916
20170524,95c6f8337845d400bfbfd55744282d36,50aef4d7b299ab2d2603c5fc0e2b221c,0.64,26.456,26.368
20170524,88189ecd25139bf39248756732b672c6,e253d54d713b71b5ac02eef62d52a6a1,3.096,131.768,131.324
20170524,1ac1ad6a1df647efde9facd8fec2b113,8b17b0ecdd1d2616e01d7f2ec0778238,0.896,45.94,45.704
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,4ecc05b0b103ac20059ad1335e0705c4,6.464,353.24,354.024
20170524,405554280de489942b8381ade6c66383,75b8379cb622d733619162ab2b65d957,0.56,26.128,25.86
20170524,88189ecd25139bf39248756732b672c6,d5a5aab5708ec74c333fdb26df5c4a2d,3.016,114.26,114.536
20170524,95c6f8337845d400bfbfd55744282d36,43f2e9e23f2157e3b8e4ebd0d0bda570,1.008,48.764,48.716
20170524,918ad085e92781fc8a0a626ba0954cf2,36a4c7f5bd890819bd6d2e3bc772ae92,1.244,45.248,44.848
20170524,918ad085e92781fc8a0a626ba0954cf2,93b2e1e8dcc81f3f2eb85d29caa4fb6e,0.408,15.988,15.948
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,4fc1a40878e0b5e3aeef39d635a5f6d8,0.776,32.2792,32.716
20170524,b3c8b069178a302d4c82a2b8a6e933ad,403e1c8991a1ff55d98436a7513bc2c6,1.576,67.996,69.272
20170524,88189ecd25139bf39248756732b672c6,2f18be4e7e57157fdda1823274848e85,4.184,192.548,192.912
20170524,918ad085e92781fc8a0a626ba0954cf2,677ee63e14828bf2379ee33294e4c53f,0.744,28.132,28.412
20170524,8c1aea0122f82f9f2cd312a90e970f67,a0e92d379e0c50d22928de169825245b,0.688,31.28,31.52
20170524,8c1aea0122f82f9f2cd312a90e970f67,31f243bf541737698943d76e2f046f74,2.308,135.14,135.2
20170524,0ae011769ad316b0bb0aec3297f89b81,ebbaeccadf208ca2f2ceb2d98b1ab549,1.404,69.624,69.748
20170524,fc69f34eb64da220cc406f2eff37b7fc,a31e7358e8dce4fb9ac20a3f28f0b411,2.276,110.924,111.1
20170524,7fa83705d62bf66da7fe18cb44257d7f,6b744bc687c1105e3da6f569bdcbb0ad,13.46,690.74,693.096
20170524,88189ecd25139bf39248756732b672c6,f666153e71239182cb7255b66b4511ae,2.64,130.256,130.448
20170524,8bae54c9c7edfa7bb84b21afba062ccc,340d59f7f9ac150d9a9b466a24d95b48,0.756,37.992,37.988
20170524,fc69f34eb64da220cc406f2eff37b7fc,804226f901a5ce1dba9f109b023cdee8,0.592,43.696,43.444
20170524,95c6f8337845d400bfbfd55744282d36,b942ee4f7ab3e1912ecb67c3d94a817c,1.26,66.336,66.04
20170524,8c1aea0122f82f9f2cd312a90e970f67,633b8484b4eb7df9b4a4f27f18f83a49,0.624,32.168,32.408
20170524,918ad085e92781fc8a0a626ba0954cf2,7ed41ee3a505d244fc8788809d4123b6,0.68,31.376,31.592
20170524,405554280de489942b8381ade6c66383,3ec3337221e13e51158cec5dd02ba601,0.332,14.804,14.628
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,596321022e054f1eca5fcbe5059db05f,0.72,33.836,33.796
20170524,7fa83705d62bf66da7fe18cb44257d7f,ad60c0997faacc2ca4078e3453b08e81,8.824,569.504,567.288
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,5389e134503976b280cc324b66f38aad,3.876,264.18,264.148
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,f14086632a735e50a4995b0933792892,2.004,84.692,84.42
20170524,918ad085e92781fc8a0a626ba0954cf2,e00f729720db83a952b5a55c73a73eaa,0.844,39.556,39.236
20170524,7fa83705d62bf66da7fe18cb44257d7f,774d40edc78cc750cda154bde289e2f3,4.096,148.672,148.66
20170524,95c6f8337845d400bfbfd55744282d36,bf92a213790d473c1df8f37f51cc9540,0.952,46.496,46.732
20170524,405554280de489942b8381ade6c66383,13adc2e755b95610996c5be3ec6d0cd0,9.024,485.524,485.296
20170524,7fa83705d62bf66da7fe18cb44257d7f,b261f8a0fd11e5ec28d5689efc5fa488,12.976,778.38,778.448
20170524,95c6f8337845d400bfbfd55744282d36,81cce7cc849b099f9d2986d0d457f1db,0.952,37.928,37.932
20170524,95c6f8337845d400bfbfd55744282d36,7261c9e98bb7b82bd1caff90d35f696f,1.376,62.084,61.972
20170524,88189ecd25139bf39248756732b672c6,d70eec9db01d2ccb02616cccdb039367,5.048,220.984,222.14
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,78eb8bb5e95c8d2b284c4e372d4b2e21,0.676,37.696,37.452
20170524,fc69f34eb64da220cc406f2eff37b7fc,a4bed1a44cb3c7e4cfeaf2ae9270da7a,0.336,15.328,15.268
20170524,405554280de489942b8381ade6c66383,c02125039a38500b7d2d23276bdfc623,2.416,146.68,146.736
20170524,fc69f34eb64da220cc406f2eff37b7fc,4b54cca9cdf9721e6e0dd043351e0911,0.584,33.172,33.58
20170524,0ae011769ad316b0bb0aec3297f89b81,9b6da48f7e851a19c1ad923f54abdb8f,1.02,45.94,45.78
20170524,8bae54c9c7edfa7bb84b21afba062ccc,ba8ee163d7942a412b7c7db2b22a5f38,1.476,68.204,67.816
20170524,405554280de489942b8381ade6c66383,2d7c97f86cbbfd9eb67da7cc989d8325,7.924,405.384,406.616
20170524,b3c8b069178a302d4c82a2b8a6e933ad,ca93f3a2cc29c9a99a480eb0b0d2b732,26.66,960.692,961.8
20170524,95c6f8337845d400bfbfd55744282d36,6d6fc7b791c41c73113f3c3fcabe89a0,1.612,70.576,70.936
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,cc475efb2b1965338158d419c6e5926a,0.696,25.396,25.348
20170524,b3c8b069178a302d4c82a2b8a6e933ad,4ab98a5ad252338e434ca30f2a3a5cdc,82.14,3622.344,3618.412
20170524,0ae011769ad316b0bb0aec3297f89b81,a9fb5298d74aaa09739b7100d4015e05,0.756,36.312,36.588
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,5dcb8e1bc65a7b9368ca139541f0b31f,4.728,147.68,147.724
20170524,405554280de489942b8381ade6c66383,bcf6011dc79a5253bdd0430729a82071,6.572,437.272,436.104
20170524,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.312,153.02,152.692
20170524,8bae54c9c7edfa7bb84b21afba062ccc,b27bbc5718b26ff066190c23f35c9ac1,2.524,139.896,140.756
20170524,95c6f8337845d400bfbfd55744282d36,e366ca039b4fd10219620679f2558947,2.016,100.864,100.772
20170524,405554280de489942b8381ade6c66383,764ec2c5e21312a6f39ffb49a79ce585,3.092,158.656,159.312
20170524,918ad085e92781fc8a0a626ba0954cf2,51b9fd3b45cecc9995762aebe79ad86b,0.984,48.808,48.576
20170524,8bae54c9c7edfa7bb84b21afba062ccc,797540903df19d3ad2bfbe0eb3668540,0.592,22.068,22.06
20170524,fc69f34eb64da220cc406f2eff37b7fc,851a07b6806c2145b0cd355a16fd87aa,0.356,11.768,11.78
20170524,0ae011769ad316b0bb0aec3297f89b81,3d42044e92d72f3fc79bd21707dda48d,1.488,60.644,60.736
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,b81cf022fc295781809a73bd3d45b2f9,1.476,53.588,53.704
20170524,b3c8b069178a302d4c82a2b8a6e933ad,4a2ac004176af4f9ac5823b0206134d7,1.78,83.368,83.832
20170524,918ad085e92781fc8a0a626ba0954cf2,697c40f0dd99a5772de6d414116fb754,0.74,26.308,26.364
20170524,8c1aea0122f82f9f2cd312a90e970f67,202831ece0ffdb675138c2e2b4a11b1c,3.22,168.232,168.836
20170524,fc69f34eb64da220cc406f2eff37b7fc,98341743fc2ff0ce81b13897bb7bd196,0.32,13.356,13.392
20170524,95c6f8337845d400bfbfd55744282d36,e3c9abc634077dedbbd7bbda523c6fbe,3.26,147.94,148.52
20170524,1ac1ad6a1df647efde9facd8fec2b113,8b65817c976cf31fc33bbe34e24bd3da,0.864,31.064,31.308
20170524,0ae011769ad316b0bb0aec3297f89b81,d1a1265a24dbe06b8d7e95026a6f684b,0.956,37.044,37.008
20170524,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,0.852,46.816,47.036
20170524,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,10.084,509.6,511.076
20170524,b3c8b069178a302d4c82a2b8a6e933ad,ce561fa0bf20c9c4e660eac03fabf58f,9.248,336.516,336.716
20170524,0ae011769ad316b0bb0aec3297f89b81,533910c656bdae01665e983ddf093191,2.256,99.768,99.968
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,fe78ac219ef93590e2742e27f6d50f22,1.096,50.368,50.408
20170524,0ae011769ad316b0bb0aec3297f89b81,ee71507b8e2263a33301749a4a8d0a64,2.996,193.068,193.452
20170524,405554280de489942b8381ade6c66383,91073b16eb66dc979feecf2d557c2e72,1.032,56.228,56.112
20170524,918ad085e92781fc8a0a626ba0954cf2,e084eeae7b64ab878a19295d107bf0b9,0.612,25.148,25.02
20170524,fc69f34eb64da220cc406f2eff37b7fc,76251ac998b45b9a8b24e0d80463866d,0.82,28.24,28.12
20170524,8c1aea0122f82f9f2cd312a90e970f67,7f280b39e16f76ff3447e31ac9d957a8,1.16,44.268,44.28
20170524,7fa83705d62bf66da7fe18cb44257d7f,569951d560d13470efc7165df99ac662,11.148,513.256,513.348
20170524,88189ecd25139bf39248756732b672c6,0c43816e5bb9aebe39c75eaea3d0fc21,1.232,46.036,46.092
20170524,405554280de489942b8381ade6c66383,502825a455fffc069b3ccb8bbd0a5fea,7.532,435.04,434.916
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,4334b6cfaa2eea8e091326d33a64bae6,1.86,99.636,99.688
20170524,1ac1ad6a1df647efde9facd8fec2b113,db57aafe6479a18604de2152a47a2cad,1.164,56.768,56.672
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,4e0879890c83de01d43d9ec558419370,0.82,44.38,44.424
20170524,95c6f8337845d400bfbfd55744282d36,99c45c93c535f54c9579b597297dabef,2.144,111.632,112.032
20170524,fc69f34eb64da220cc406f2eff37b7fc,c2c8b18b6a710dd0fb46d56732b8a3e8,0.664,34.124,34.336
20170524,8c1aea0122f82f9f2cd312a90e970f67,cac3ac32bd3aabd2285460035f62bdfd,0.784,37.288,37.148
20170524,405554280de489942b8381ade6c66383,ee63fe54456d68e4aef8c729bb986581,1.716,100.304,100.472
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,efc66f48467d19f282ad9199366f7546,1.304,53.2,53.524
20170524,8c1aea0122f82f9f2cd312a90e970f67,3ccfe71515b82559e794bbdb741c71d2,0.996,48.736,48.888
20170524,95c6f8337845d400bfbfd55744282d36,a1cf5dc4cb1574d20056df914dc3400b,1.624,80.276,80.12
20170524,7fa83705d62bf66da7fe18cb44257d7f,f908f95df121bc6b565524b8d3f66dfe,16.884,984.812,982.888
20170524,405554280de489942b8381ade6c66383,a800377324c381d866ad1ed0295d773d,4.664,237.844,237.892
20170524,95c6f8337845d400bfbfd55744282d36,e24d4e84146e672f89ce72ab7dc1dbf7,3.212,126.612,126.316
20170524,918ad085e92781fc8a0a626ba0954cf2,20f902ca8c2d2aee96ea9da4a8830463,1.272,55.18,54.86
20170524,7fa83705d62bf66da7fe18cb44257d7f,323d614118b029e2c9afdc14f1fe36a9,4.172,165.188,165.056
20170524,0ae011769ad316b0bb0aec3297f89b81,73883f5c9c6e26a7ac9f269607d9bc02,5.032,268.388,268.88
20170524,7fa83705d62bf66da7fe18cb44257d7f,373a92f4c45f48ba0613fc3906939133,7.964,708.72,707.276
20170524,0ae011769ad316b0bb0aec3297f89b81,e629705e3149783ac0bade7ade4426de,4.104,221.0,220.976
20170524,fc69f34eb64da220cc406f2eff37b7fc,5e8dbd8799006146068c22d2a14f7ca7,0.648,30.232,30.172
20170524,0ae011769ad316b0bb0aec3297f89b81,241acd9d5e7baa7704a06c2b35e574ee,2.232,116.4,116.3
20170524,7e4f50b8b3af3ec0c9ad8223d14b9a61,7671d5cc0d9c8224e2ddbc209481908d,3.272,136.188,136.116
20170524,88189ecd25139bf39248756732b672c6,217a1ae51213ead0a105600a6e57f908,5.748,196.68,197.764
20170524,8c1aea0122f82f9f2cd312a90e970f67,88c7df77ff3c9064fa812384269f4f01,1.696,76.592,76.604
20170524,b3c8b069178a302d4c82a2b8a6e933ad,b03a52adae6fac3e0173cfe921cc834f,52.4,2681.456,2678.34
20170524,b3c8b069178a302d4c82a2b8a6e933ad,2fa32df4095ebe25601d0c38714a4c4a,23.568,975.736,976.596
20170524,7fa83705d62bf66da7fe18cb44257d7f,32527bb1074dd269bb338d5f8a93f43e,11.428,516.736,517.476
20170524,0ae011769ad316b0bb0aec3297f89b81,9bbf6b3432e385ca2425750214d90d87,2.156,111.172,111.048
20170524,95c6f8337845d400bfbfd55744282d36,eef8e817eb8b07402be190d1b4f1622a,0.548,27.044,27.052
20170524,1ac1ad6a1df647efde9facd8fec2b113,c12f0abd65514135abf42d43b2085054,1.376,59.052,58.872
20170524,fc69f34eb64da220cc406f2eff37b7fc,9b5f89ccb79b53f59891157eeff9bd7f,0.264,14.92,15.188
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,682e446c8bd676462f051855630533f6,0.984,47.172,47.248
20170524,405554280de489942b8381ade6c66383,ded159048e18bb62ddf3c3a90a30bf14,0.632,26.996,26.888
20170524,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,3.996,196.472,196.628
20170524,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,0.74,31.816,31.82
20170524,0ae011769ad316b0bb0aec3297f89b81,eca573563bea4cdf078344745748ca1f,2.488,106.908,106.976
20170524,8c1aea0122f82f9f2cd312a90e970f67,38109399e9d6d5eed3481312326795d5,0.32,16.596,16.648
20170524,0ae011769ad316b0bb0aec3297f89b81,7f1695b8806b0bbf41602b3baad86953,0.496,22.736,22.712
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,55cfe0f41142be8e3de202f2baa663e8,5.72,190.176,190.308
20170524,0ae011769ad316b0bb0aec3297f89b81,c4cc45fe0913bb5d218f46953479b6ae,2.036,98.996,99.06
20170524,0eaa5d2e2f5b1d9dbc70f5351ac96390,8adbdefc98bc742a77b091488f4c226b,4.636,305.42,305.836
20170524,8bae54c9c7edfa7bb84b21afba062ccc,e0a85c47561e95b09451268705207d67,1.876,108.516,108.312
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,efc66f48467d19f282ad9199366f7546,1.284,54.004,54.072
20170525,7e4f50b8b3af3ec0c9ad8223d14b9a61,fe78ac219ef93590e2742e27f6d50f22,1.1,51.072,51.052
20170525,b3c8b069178a302d4c82a2b8a6e933ad,e37efe83a688ba7c989582f1bdebe286,13.424,579.408,578.184
20170525,7e4f50b8b3af3ec0c9ad8223d14b9a61,f362eee4ffd563b894684a825de1beb1,1.668,83.62,83.492
20170525,95c6f8337845d400bfbfd55744282d36,a1cf5dc4cb1574d20056df914dc3400b,1.736,81.076,80.6
20170525,8c1aea0122f82f9f2cd312a90e970f67,7d0f648c41bee96ab1a7f2df7d84904c,3.544,152.408,152.8
20170525,8c1aea0122f82f9f2cd312a90e970f67,3ccfe71515b82559e794bbdb741c71d2,1.16,49.748,49.432
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,f2ffabfdcd711ac1050fbfceb12b3f17,1.124,53.32,53.528
20170525,8c1aea0122f82f9f2cd312a90e970f67,38109399e9d6d5eed3481312326795d5,0.368,17.268,17.06
20170525,1ac1ad6a1df647efde9facd8fec2b113,c0974848d4a012da491ede698aec7f5f,0.852,49.176,48.96
20170525,8bae54c9c7edfa7bb84b21afba062ccc,7fd683ff9a9d7bb73bac7f86b0a81f15,1.28,63.28,62.956
20170525,fc69f34eb64da220cc406f2eff37b7fc,a31e7358e8dce4fb9ac20a3f28f0b411,2.26,113.424,113.648
20170525,88189ecd25139bf39248756732b672c6,8000a31727b2d8109b27e55d66d7d01a,1.544,57.62,57.808
20170525,405554280de489942b8381ade6c66383,046865d29b26ffb532911b11b7c38bbe,1.296,63.684,63.468
20170525,7e4f50b8b3af3ec0c9ad8223d14b9a61,04492833bfd5856f3caf26ab761b8f9c,1.856,98.208,98.168
20170525,918ad085e92781fc8a0a626ba0954cf2,899dcded1ba2bc55a756b4cf9877be3c,1.712,75.66,76.452
20170525,7fa83705d62bf66da7fe18cb44257d7f,68f32e80348a1a12951df45b13dba619,11.508,552.02,551.952
20170525,405554280de489942b8381ade6c66383,bebd7093d3f6d8eff0add2f9fae437ba,1.452,74.244,74.368
20170525,8c1aea0122f82f9f2cd312a90e970f67,a0e92d379e0c50d22928de169825245b,0.692,31.552,31.388
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,682e446c8bd676462f051855630533f6,0.816,45.316,45.292
20170525,0ae011769ad316b0bb0aec3297f89b81,a9fb5298d74aaa09739b7100d4015e05,0.772,36.252,36.164
20170525,7fa83705d62bf66da7fe18cb44257d7f,53e043cedff19f33421575b3afddd599,18.212,1107.192,1106.92
20170525,8c1aea0122f82f9f2cd312a90e970f67,4247a6619d25223741baffaecfce78c6,0.864,34.068,34.132
20170525,88189ecd25139bf39248756732b672c6,e253d54d713b71b5ac02eef62d52a6a1,3.216,130.696,130.988
20170525,0ae011769ad316b0bb0aec3297f89b81,4b310c3fe3258155287025223ac00513,1.464,59.864,59.916
20170525,95c6f8337845d400bfbfd55744282d36,b942ee4f7ab3e1912ecb67c3d94a817c,1.376,68.392,67.952
20170525,fc69f34eb64da220cc406f2eff37b7fc,76251ac998b45b9a8b24e0d80463866d,0.828,31.02,30.576
20170525,0ae011769ad316b0bb0aec3297f89b81,533910c656bdae01665e983ddf093191,2.24,102.784,102.308
20170525,8bae54c9c7edfa7bb84b21afba062ccc,ce4eb7b87151d3d36233a1d04ac51016,4.084,197.32,197.684
20170525,95c6f8337845d400bfbfd55744282d36,16e591d1ac432c66ba2ed2bd91be9bba,1.136,65.788,65.76
20170525,1ac1ad6a1df647efde9facd8fec2b113,f708549695399e9d29000ad3f79e0da4,1.264,69.536,68.924
20170525,405554280de489942b8381ade6c66383,293f89d038a731b4f29051bb8b292f32,0.996,45.604,45.736
20170525,b3c8b069178a302d4c82a2b8a6e933ad,b0b15c66bcce23fbec7284377aca8d76,27.448,1705.688,1709.14
20170525,405554280de489942b8381ade6c66383,7fb4bd68d38bf9274d92be052f6ba957,1.08,57.624,57.5
20170525,8c1aea0122f82f9f2cd312a90e970f67,e601418b84b77286928e15537b61df6a,1.244,62.332,62.048
20170525,1ac1ad6a1df647efde9facd8fec2b113,8b17b0ecdd1d2616e01d7f2ec0778238,0.948,46.816,46.376
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,4334b6cfaa2eea8e091326d33a64bae6,2.02,99.86,99.68
20170525,fc69f34eb64da220cc406f2eff37b7fc,a4bed1a44cb3c7e4cfeaf2ae9270da7a,0.296,14.58,14.596
20170525,405554280de489942b8381ade6c66383,491c79cf88d527118a7e74f9a868fcce,0.9,47.428,47.356
20170525,405554280de489942b8381ade6c66383,689b66e4036ebd1034d8cafb0e17350b,1.256,51.612,51.624
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,a2efa3422ea6621b3b3340a5fbd86b51,2.7,119.508,119.388
20170525,8c1aea0122f82f9f2cd312a90e970f67,acd533c1e3f2093816ec6234343f6a1a,0.72,32.964,33.188
20170525,8bae54c9c7edfa7bb84b21afba062ccc,59aeab817c7bb1f26cf7e31f34b72e2e,1.456,78.336,78.496
20170525,fc69f34eb64da220cc406f2eff37b7fc,9b5f89ccb79b53f59891157eeff9bd7f,0.216,15.444,15.276
20170525,b3c8b069178a302d4c82a2b8a6e933ad,3c9fb8b11206059cd97929f279ba553e,44.036,2089.76,2083.024
20170525,0ae011769ad316b0bb0aec3297f89b81,61662c2542a64a7a3abe5ca2ea9beb4c,1.804,91.04,91.052
20170525,0ae011769ad316b0bb0aec3297f89b81,9b6da48f7e851a19c1ad923f54abdb8f,1.244,47.032,47.56
20170525,95c6f8337845d400bfbfd55744282d36,c8315bd256bfd81f0d30036ab8e30872,3.016,162.452,162.02
20170525,8c1aea0122f82f9f2cd312a90e970f67,04076fd994169d704fc220617d392d1b,1.372,70.324,69.944
20170525,0eaa5d2e2f5b1d9dbc70f5351ac96390,6824292067e7aa9da2afb11f80eded64,1.66,59.864,60.28
20170525,405554280de489942b8381ade6c66383,3f6ee79f8f1f82b12c94e9c6bf4378fa,0.928,40.468,40.32
20170525,405554280de489942b8381ade6c66383,e99e2d29f3755404a2bb0558a55800c9,9.824,522.156,523.704
20170525,405554280de489942b8381ade6c66383,ded159048e18bb62ddf3c3a90a30bf14,0.52,25.904,26.092
